order_id,timestamp,store_id,sku_id,demand_qty,fulfilled_qty,lost_qty,stockout_flag,unit_price,revenue,lost_revenue
ORD0047731,2026-08-24 20:00:00,LKO06,SKU001,9,0,9,1,27,0,243
ORD0047732,2026-08-24 20:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0047733,2026-08-24 20:00:00,LKO06,SKU004,5,0,5,1,22,0,110
ORD0047734,2026-08-24 20:00:00,LKO06,SKU005,5,0,5,1,35,0,175
ORD0047735,2026-08-24 20:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0047736,2026-08-24 20:00:00,LKO06,SKU007,3,0,3,1,20,0,60
ORD0047737,2026-08-24 20:00:00,LKO06,SKU008,8,0,8,1,14,0,112
ORD0047738,2026-08-24 20:00:00,LKO06,SKU010,4,4,0,0,40,160,0
ORD0047739,2026-08-24 20:00:00,LKO06,SKU011,2,2,0,0,110,220,0
ORD0047740,2026-08-24 20:00:00,LKO06,SKU012,3,3,0,0,20,60,0
ORD0047741,2026-08-24 20:00:00,LKO06,SKU013,4,4,0,0,130,520,0
ORD0047742,2026-08-24 20:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047743,2026-08-24 21:00:00,LKO06,SKU001,6,0,6,1,27,0,162
ORD0047744,2026-08-24 21:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047745,2026-08-24 21:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0047746,2026-08-24 21:00:00,LKO06,SKU004,9,0,9,1,22,0,198
ORD0047747,2026-08-24 21:00:00,LKO06,SKU005,4,0,4,1,35,0,140
ORD0047748,2026-08-24 21:00:00,LKO06,SKU006,4,4,0,0,45,180,0
ORD0047749,2026-08-24 21:00:00,LKO06,SKU007,8,0,8,1,20,0,160
ORD0047750,2026-08-24 21:00:00,LKO06,SKU008,2,0,2,1,14,0,28
ORD0047751,2026-08-24 21:00:00,LKO06,SKU009,2,2,0,0,30,60,0
ORD0047752,2026-08-24 21:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0047753,2026-08-24 21:00:00,LKO06,SKU011,2,2,0,0,110,220,0
ORD0047754,2026-08-24 21:00:00,LKO06,SKU012,6,6,0,0,20,120,0
ORD0047755,2026-08-24 21:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047756,2026-08-24 21:00:00,LKO06,SKU017,1,1,0,0,299,299,0
ORD0047757,2026-08-24 21:00:00,LKO06,SKU018,2,2,0,0,40,80,0
ORD0047758,2026-08-24 22:00:00,LKO06,SKU001,2,0,2,1,27,0,54
ORD0047759,2026-08-24 22:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047760,2026-08-24 22:00:00,LKO06,SKU004,3,0,3,1,22,0,66
ORD0047761,2026-08-24 22:00:00,LKO06,SKU005,4,0,4,1,35,0,140
ORD0047762,2026-08-24 22:00:00,LKO06,SKU006,2,2,0,0,45,90,0
ORD0047763,2026-08-24 22:00:00,LKO06,SKU007,1,0,1,1,20,0,20
ORD0047764,2026-08-24 22:00:00,LKO06,SKU008,5,0,5,1,14,0,70
ORD0047765,2026-08-24 22:00:00,LKO06,SKU010,3,3,0,0,40,120,0
ORD0047766,2026-08-24 22:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047767,2026-08-24 22:00:00,LKO06,SKU012,2,2,0,0,20,40,0
ORD0047768,2026-08-24 22:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047769,2026-08-24 22:00:00,LKO06,SKU018,1,1,0,0,40,40,0
ORD0047770,2026-08-24 23:00:00,LKO06,SKU001,3,0,3,1,27,0,81
ORD0047771,2026-08-24 23:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047772,2026-08-24 23:00:00,LKO06,SKU004,1,0,1,1,22,0,22
ORD0047773,2026-08-24 23:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0047774,2026-08-24 23:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047775,2026-08-24 23:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047776,2026-08-24 23:00:00,LKO06,SKU014,2,2,0,0,55,110,0
ORD0047777,2026-08-24 23:00:00,LKO06,SKU017,1,1,0,0,299,299,0
ORD0047778,2026-08-25 00:00:00,LKO06,SKU004,1,1,0,0,22,22,0
ORD0047779,2026-08-25 00:00:00,LKO06,SKU005,1,1,0,0,35,35,0
ORD0047780,2026-08-25 00:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047781,2026-08-25 00:00:00,LKO06,SKU010,2,2,0,0,40,80,0
ORD0047782,2026-08-25 00:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047783,2026-08-25 00:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047784,2026-08-25 00:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047785,2026-08-25 01:00:00,LKO06,SKU004,1,1,0,0,22,22,0
ORD0047786,2026-08-25 01:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047787,2026-08-25 03:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047788,2026-08-25 04:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047789,2026-08-25 06:00:00,LKO06,SKU001,1,1,0,0,27,27,0
ORD0047790,2026-08-25 06:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047791,2026-08-25 06:00:00,LKO06,SKU006,2,2,0,0,45,90,0
ORD0047792,2026-08-25 06:00:00,LKO06,SKU007,1,1,0,0,20,20,0
ORD0047793,2026-08-25 06:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0047794,2026-08-25 07:00:00,LKO06,SKU001,7,7,0,0,27,189,0
ORD0047795,2026-08-25 07:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0047796,2026-08-25 07:00:00,LKO06,SKU004,4,4,0,0,22,88,0
ORD0047797,2026-08-25 07:00:00,LKO06,SKU005,1,1,0,0,35,35,0
ORD0047798,2026-08-25 07:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047799,2026-08-25 07:00:00,LKO06,SKU007,3,3,0,0,20,60,0
ORD0047800,2026-08-25 07:00:00,LKO06,SKU008,1,1,0,0,14,14,0
ORD0047801,2026-08-25 07:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047802,2026-08-25 07:00:00,LKO06,SKU012,2,2,0,0,20,40,0
ORD0047803,2026-08-25 08:00:00,LKO06,SKU001,2,2,0,0,27,54,0
ORD0047804,2026-08-25 08:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047805,2026-08-25 08:00:00,LKO06,SKU003,6,6,0,0,48,288,0
ORD0047806,2026-08-25 08:00:00,LKO06,SKU004,4,4,0,0,22,88,0
ORD0047807,2026-08-25 08:00:00,LKO06,SKU005,3,3,0,0,35,105,0
ORD0047808,2026-08-25 08:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047809,2026-08-25 08:00:00,LKO06,SKU007,5,5,0,0,20,100,0
ORD0047810,2026-08-25 08:00:00,LKO06,SKU008,2,2,0,0,14,28,0
ORD0047811,2026-08-25 08:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047812,2026-08-25 08:00:00,LKO06,SKU010,4,4,0,0,40,160,0
ORD0047813,2026-08-25 08:00:00,LKO06,SKU012,3,3,0,0,20,60,0
ORD0047814,2026-08-25 08:00:00,LKO06,SKU013,2,2,0,0,130,260,0
ORD0047815,2026-08-25 08:00:00,LKO06,SKU014,2,2,0,0,55,110,0
ORD0047816,2026-08-25 08:00:00,LKO06,SKU015,2,2,0,0,65,130,0
ORD0047817,2026-08-25 09:00:00,LKO06,SKU001,4,4,0,0,27,108,0
ORD0047818,2026-08-25 09:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047819,2026-08-25 09:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047820,2026-08-25 09:00:00,LKO06,SKU004,1,1,0,0,22,22,0
ORD0047821,2026-08-25 09:00:00,LKO06,SKU005,2,2,0,0,35,70,0
ORD0047822,2026-08-25 09:00:00,LKO06,SKU006,2,2,0,0,45,90,0
ORD0047823,2026-08-25 09:00:00,LKO06,SKU007,2,2,0,0,20,40,0
ORD0047824,2026-08-25 09:00:00,LKO06,SKU008,3,3,0,0,14,42,0
ORD0047825,2026-08-25 09:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047826,2026-08-25 09:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047827,2026-08-25 09:00:00,LKO06,SKU018,1,1,0,0,40,40,0
ORD0047828,2026-08-25 10:00:00,LKO06,SKU001,1,1,0,0,27,27,0
ORD0047829,2026-08-25 10:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047830,2026-08-25 10:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047831,2026-08-25 10:00:00,LKO06,SKU004,2,2,0,0,22,44,0
ORD0047832,2026-08-25 10:00:00,LKO06,SKU005,2,2,0,0,35,70,0
ORD0047833,2026-08-25 10:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0047834,2026-08-25 10:00:00,LKO06,SKU007,4,4,0,0,20,80,0
ORD0047835,2026-08-25 10:00:00,LKO06,SKU008,2,2,0,0,14,28,0
ORD0047836,2026-08-25 10:00:00,LKO06,SKU010,2,2,0,0,40,80,0
ORD0047837,2026-08-25 10:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047838,2026-08-25 11:00:00,LKO06,SKU001,4,4,0,0,27,108,0
ORD0047839,2026-08-25 11:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047840,2026-08-25 11:00:00,LKO06,SKU004,2,2,0,0,22,44,0
ORD0047841,2026-08-25 11:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047842,2026-08-25 11:00:00,LKO06,SKU007,3,3,0,0,20,60,0
ORD0047843,2026-08-25 11:00:00,LKO06,SKU008,1,1,0,0,14,14,0
ORD0047844,2026-08-25 11:00:00,LKO06,SKU010,2,2,0,0,40,80,0
ORD0047845,2026-08-25 11:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047846,2026-08-25 11:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047847,2026-08-25 12:00:00,LKO06,SKU001,5,5,0,0,27,135,0
ORD0047848,2026-08-25 12:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047849,2026-08-25 12:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0047850,2026-08-25 12:00:00,LKO06,SKU004,2,2,0,0,22,44,0
ORD0047851,2026-08-25 12:00:00,LKO06,SKU005,5,5,0,0,35,175,0
ORD0047852,2026-08-25 12:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0047853,2026-08-25 12:00:00,LKO06,SKU007,3,3,0,0,20,60,0
ORD0047854,2026-08-25 12:00:00,LKO06,SKU008,4,4,0,0,14,56,0
ORD0047855,2026-08-25 12:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0047856,2026-08-25 12:00:00,LKO06,SKU011,2,2,0,0,110,220,0
ORD0047857,2026-08-25 12:00:00,LKO06,SKU012,4,4,0,0,20,80,0
ORD0047858,2026-08-25 12:00:00,LKO06,SKU013,2,2,0,0,130,260,0
ORD0047859,2026-08-25 12:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047860,2026-08-25 12:00:00,LKO06,SKU018,1,1,0,0,40,40,0
ORD0047861,2026-08-25 13:00:00,LKO06,SKU001,1,1,0,0,27,27,0
ORD0047862,2026-08-25 13:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047863,2026-08-25 13:00:00,LKO06,SKU004,5,4,1,1,22,88,22
ORD0047864,2026-08-25 13:00:00,LKO06,SKU005,2,1,1,1,35,35,35
ORD0047865,2026-08-25 13:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047866,2026-08-25 13:00:00,LKO06,SKU008,2,2,0,0,14,28,0
ORD0047867,2026-08-25 13:00:00,LKO06,SKU009,3,3,0,0,30,90,0
ORD0047868,2026-08-25 13:00:00,LKO06,SKU010,3,3,0,0,40,120,0
ORD0047869,2026-08-25 13:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047870,2026-08-25 13:00:00,LKO06,SKU013,3,3,0,0,130,390,0
ORD0047871,2026-08-25 13:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047872,2026-08-25 13:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047873,2026-08-25 13:00:00,LKO06,SKU018,2,2,0,0,40,80,0
ORD0047874,2026-08-25 14:00:00,LKO06,SKU001,5,5,0,0,27,135,0
ORD0047875,2026-08-25 14:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047876,2026-08-25 14:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047877,2026-08-25 14:00:00,LKO06,SKU004,1,0,1,1,22,0,22
ORD0047878,2026-08-25 14:00:00,LKO06,SKU005,2,0,2,1,35,0,70
ORD0047879,2026-08-25 14:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047880,2026-08-25 14:00:00,LKO06,SKU007,1,1,0,0,20,20,0
ORD0047881,2026-08-25 14:00:00,LKO06,SKU010,2,2,0,0,40,80,0
ORD0047882,2026-08-25 14:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047883,2026-08-25 14:00:00,LKO06,SKU013,2,2,0,0,130,260,0
ORD0047884,2026-08-25 14:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047885,2026-08-25 14:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047886,2026-08-25 15:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0047887,2026-08-25 15:00:00,LKO06,SKU004,1,0,1,1,22,0,22
ORD0047888,2026-08-25 15:00:00,LKO06,SKU005,2,0,2,1,35,0,70
ORD0047889,2026-08-25 15:00:00,LKO06,SKU007,1,1,0,0,20,20,0
ORD0047890,2026-08-25 15:00:00,LKO06,SKU008,3,3,0,0,14,42,0
ORD0047891,2026-08-25 15:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0047892,2026-08-25 15:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047893,2026-08-25 15:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047894,2026-08-25 15:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047895,2026-08-25 16:00:00,LKO06,SKU001,3,3,0,0,27,81,0
ORD0047896,2026-08-25 16:00:00,LKO06,SKU004,3,0,3,1,22,0,66
ORD0047897,2026-08-25 16:00:00,LKO06,SKU005,3,0,3,1,35,0,105
ORD0047898,2026-08-25 16:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0047899,2026-08-25 16:00:00,LKO06,SKU007,1,1,0,0,20,20,0
ORD0047900,2026-08-25 16:00:00,LKO06,SKU008,1,1,0,0,14,14,0
ORD0047901,2026-08-25 16:00:00,LKO06,SKU009,2,2,0,0,30,60,0
ORD0047902,2026-08-25 16:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047903,2026-08-25 16:00:00,LKO06,SKU012,2,2,0,0,20,40,0
ORD0047904,2026-08-25 16:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047905,2026-08-25 16:00:00,LKO06,SKU017,2,2,0,0,299,598,0
ORD0047906,2026-08-25 17:00:00,LKO06,SKU001,5,5,0,0,27,135,0
ORD0047907,2026-08-25 17:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047908,2026-08-25 17:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047909,2026-08-25 17:00:00,LKO06,SKU004,3,0,3,1,22,0,66
ORD0047910,2026-08-25 17:00:00,LKO06,SKU005,2,0,2,1,35,0,70
ORD0047911,2026-08-25 17:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0047912,2026-08-25 17:00:00,LKO06,SKU007,1,1,0,0,20,20,0
ORD0047913,2026-08-25 17:00:00,LKO06,SKU008,5,1,4,1,14,14,56
ORD0047914,2026-08-25 17:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047915,2026-08-25 17:00:00,LKO06,SKU010,3,3,0,0,40,120,0
ORD0047916,2026-08-25 17:00:00,LKO06,SKU011,2,2,0,0,110,220,0
ORD0047917,2026-08-25 17:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047918,2026-08-25 17:00:00,LKO06,SKU018,1,1,0,0,40,40,0
ORD0047919,2026-08-25 18:00:00,LKO06,SKU001,7,2,5,1,27,54,135
ORD0047920,2026-08-25 18:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047921,2026-08-25 18:00:00,LKO06,SKU003,3,3,0,0,48,144,0
ORD0047922,2026-08-25 18:00:00,LKO06,SKU004,4,0,4,1,22,0,88
ORD0047923,2026-08-25 18:00:00,LKO06,SKU005,5,0,5,1,35,0,175
ORD0047924,2026-08-25 18:00:00,LKO06,SKU006,5,5,0,0,45,225,0
ORD0047925,2026-08-25 18:00:00,LKO06,SKU007,3,3,0,0,20,60,0
ORD0047926,2026-08-25 18:00:00,LKO06,SKU008,2,0,2,1,14,0,28
ORD0047927,2026-08-25 18:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047928,2026-08-25 18:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0047929,2026-08-25 18:00:00,LKO06,SKU012,4,4,0,0,20,80,0
ORD0047930,2026-08-25 18:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047931,2026-08-25 18:00:00,LKO06,SKU015,2,2,0,0,65,130,0
ORD0047932,2026-08-25 19:00:00,LKO06,SKU001,6,0,6,1,27,0,162
ORD0047933,2026-08-25 19:00:00,LKO06,SKU003,3,3,0,0,48,144,0
ORD0047934,2026-08-25 19:00:00,LKO06,SKU004,8,0,8,1,22,0,176
ORD0047935,2026-08-25 19:00:00,LKO06,SKU005,4,0,4,1,35,0,140
ORD0047936,2026-08-25 19:00:00,LKO06,SKU006,4,4,0,0,45,180,0
ORD0047937,2026-08-25 19:00:00,LKO06,SKU007,5,5,0,0,20,100,0
ORD0047938,2026-08-25 19:00:00,LKO06,SKU008,5,0,5,1,14,0,70
ORD0047939,2026-08-25 19:00:00,LKO06,SKU009,2,2,0,0,30,60,0
ORD0047940,2026-08-25 19:00:00,LKO06,SKU010,2,2,0,0,40,80,0
ORD0047941,2026-08-25 19:00:00,LKO06,SKU011,4,4,0,0,110,440,0
ORD0047942,2026-08-25 19:00:00,LKO06,SKU012,5,5,0,0,20,100,0
ORD0047943,2026-08-25 19:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047944,2026-08-25 19:00:00,LKO06,SKU015,2,2,0,0,65,130,0
ORD0047945,2026-08-25 20:00:00,LKO06,SKU001,15,0,15,1,27,0,405
ORD0047946,2026-08-25 20:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047947,2026-08-25 20:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0047948,2026-08-25 20:00:00,LKO06,SKU004,2,0,2,1,22,0,44
ORD0047949,2026-08-25 20:00:00,LKO06,SKU005,2,0,2,1,35,0,70
ORD0047950,2026-08-25 20:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0047951,2026-08-25 20:00:00,LKO06,SKU007,5,3,2,1,20,60,40
ORD0047952,2026-08-25 20:00:00,LKO06,SKU008,4,0,4,1,14,0,56
ORD0047953,2026-08-25 20:00:00,LKO06,SKU009,4,4,0,0,30,120,0
ORD0047954,2026-08-25 20:00:00,LKO06,SKU010,4,4,0,0,40,160,0
ORD0047955,2026-08-25 20:00:00,LKO06,SKU011,4,4,0,0,110,440,0
ORD0047956,2026-08-25 20:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047957,2026-08-25 20:00:00,LKO06,SKU013,3,3,0,0,130,390,0
ORD0047958,2026-08-25 20:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047959,2026-08-25 20:00:00,LKO06,SKU016,2,2,0,0,1499,2998,0
ORD0047960,2026-08-25 20:00:00,LKO06,SKU018,1,1,0,0,40,40,0
ORD0047961,2026-08-25 21:00:00,LKO06,SKU001,5,0,5,1,27,0,135
ORD0047962,2026-08-25 21:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047963,2026-08-25 21:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047964,2026-08-25 21:00:00,LKO06,SKU004,9,0,9,1,22,0,198
ORD0047965,2026-08-25 21:00:00,LKO06,SKU005,3,0,3,1,35,0,105
ORD0047966,2026-08-25 21:00:00,LKO06,SKU006,4,1,3,1,45,45,135
ORD0047967,2026-08-25 21:00:00,LKO06,SKU007,5,0,5,1,20,0,100
ORD0047968,2026-08-25 21:00:00,LKO06,SKU008,2,0,2,1,14,0,28
ORD0047969,2026-08-25 21:00:00,LKO06,SKU009,3,3,0,0,30,90,0
ORD0047970,2026-08-25 21:00:00,LKO06,SKU010,4,4,0,0,40,160,0
ORD0047971,2026-08-25 21:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047972,2026-08-25 21:00:00,LKO06,SKU012,5,5,0,0,20,100,0
ORD0047973,2026-08-25 21:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047974,2026-08-25 21:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0047975,2026-08-25 21:00:00,LKO06,SKU018,1,1,0,0,40,40,0
ORD0047976,2026-08-25 22:00:00,LKO06,SKU001,2,0,2,1,27,0,54
ORD0047977,2026-08-25 22:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0047978,2026-08-25 22:00:00,LKO06,SKU004,3,0,3,1,22,0,66
ORD0047979,2026-08-25 22:00:00,LKO06,SKU005,2,0,2,1,35,0,70
ORD0047980,2026-08-25 22:00:00,LKO06,SKU006,4,0,4,1,45,0,180
ORD0047981,2026-08-25 22:00:00,LKO06,SKU007,3,0,3,1,20,0,60
ORD0047982,2026-08-25 22:00:00,LKO06,SKU008,1,0,1,1,14,0,14
ORD0047983,2026-08-25 22:00:00,LKO06,SKU009,1,1,0,0,30,30,0
ORD0047984,2026-08-25 22:00:00,LKO06,SKU010,4,4,0,0,40,160,0
ORD0047985,2026-08-25 22:00:00,LKO06,SKU011,1,1,0,0,110,110,0
ORD0047986,2026-08-25 22:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047987,2026-08-25 22:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047988,2026-08-25 22:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047989,2026-08-25 22:00:00,LKO06,SKU017,2,2,0,0,299,598,0
ORD0047990,2026-08-25 23:00:00,LKO06,SKU002,2,2,0,0,58,116,0
ORD0047991,2026-08-25 23:00:00,LKO06,SKU004,1,0,1,1,22,0,22
ORD0047992,2026-08-25 23:00:00,LKO06,SKU008,2,0,2,1,14,0,28
ORD0047993,2026-08-25 23:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0047994,2026-08-25 23:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0047995,2026-08-25 23:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0047996,2026-08-25 23:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0047997,2026-08-26 00:00:00,LKO06,SKU001,1,1,0,0,27,27,0
ORD0047998,2026-08-26 00:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0047999,2026-08-26 00:00:00,LKO06,SKU004,1,1,0,0,22,22,0
ORD0048000,2026-08-26 00:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0048001,2026-08-26 01:00:00,LKO06,SKU012,2,2,0,0,20,40,0
ORD0048002,2026-08-26 02:00:00,LKO06,SKU008,1,1,0,0,14,14,0
ORD0048003,2026-08-26 05:00:00,LKO06,SKU001,5,5,0,0,27,135,0
ORD0048004,2026-08-26 05:00:00,LKO06,SKU004,2,2,0,0,22,44,0
ORD0048005,2026-08-26 05:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0048006,2026-08-26 05:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0048007,2026-08-26 06:00:00,LKO06,SKU001,2,2,0,0,27,54,0
ORD0048008,2026-08-26 06:00:00,LKO06,SKU002,3,3,0,0,58,174,0
ORD0048009,2026-08-26 06:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0048010,2026-08-26 06:00:00,LKO06,SKU004,1,1,0,0,22,22,0
ORD0048011,2026-08-26 06:00:00,LKO06,SKU005,1,1,0,0,35,35,0
ORD0048012,2026-08-26 06:00:00,LKO06,SKU007,2,2,0,0,20,40,0
ORD0048013,2026-08-26 06:00:00,LKO06,SKU010,1,1,0,0,40,40,0
ORD0048014,2026-08-26 06:00:00,LKO06,SKU011,2,2,0,0,110,220,0
ORD0048015,2026-08-26 06:00:00,LKO06,SKU012,1,1,0,0,20,20,0
ORD0048016,2026-08-26 07:00:00,LKO06,SKU001,4,4,0,0,27,108,0
ORD0048017,2026-08-26 07:00:00,LKO06,SKU002,3,3,0,0,58,174,0
ORD0048018,2026-08-26 07:00:00,LKO06,SKU003,1,1,0,0,48,48,0
ORD0048019,2026-08-26 07:00:00,LKO06,SKU004,5,5,0,0,22,110,0
ORD0048020,2026-08-26 07:00:00,LKO06,SKU005,1,1,0,0,35,35,0
ORD0048021,2026-08-26 07:00:00,LKO06,SKU006,1,1,0,0,45,45,0
ORD0048022,2026-08-26 07:00:00,LKO06,SKU007,3,3,0,0,20,60,0
ORD0048023,2026-08-26 07:00:00,LKO06,SKU009,3,3,0,0,30,90,0
ORD0048024,2026-08-26 07:00:00,LKO06,SKU010,2,2,0,0,40,80,0
ORD0048025,2026-08-26 07:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0048026,2026-08-26 07:00:00,LKO06,SKU014,2,2,0,0,55,110,0
ORD0048027,2026-08-26 07:00:00,LKO06,SKU015,1,1,0,0,65,65,0
ORD0048028,2026-08-26 08:00:00,LKO06,SKU001,1,1,0,0,27,27,0
ORD0048029,2026-08-26 08:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0048030,2026-08-26 08:00:00,LKO06,SKU003,2,2,0,0,48,96,0
ORD0048031,2026-08-26 08:00:00,LKO06,SKU004,4,4,0,0,22,88,0
ORD0048032,2026-08-26 08:00:00,LKO06,SKU005,4,4,0,0,35,140,0
ORD0048033,2026-08-26 08:00:00,LKO06,SKU006,3,3,0,0,45,135,0
ORD0048034,2026-08-26 08:00:00,LKO06,SKU007,2,2,0,0,20,40,0
ORD0048035,2026-08-26 08:00:00,LKO06,SKU008,2,2,0,0,14,28,0
ORD0048036,2026-08-26 08:00:00,LKO06,SKU011,4,4,0,0,110,440,0
ORD0048037,2026-08-26 08:00:00,LKO06,SKU012,4,4,0,0,20,80,0
ORD0048038,2026-08-26 08:00:00,LKO06,SKU013,1,1,0,0,130,130,0
ORD0048039,2026-08-26 08:00:00,LKO06,SKU014,1,1,0,0,55,55,0
ORD0048040,2026-08-26 08:00:00,LKO06,SKU015,2,2,0,0,65,130,0
ORD0048041,2026-08-26 09:00:00,LKO06,SKU001,1,1,0,0,27,27,0
ORD0048042,2026-08-26 09:00:00,LKO06,SKU002,1,1,0,0,58,58,0
ORD0048043,2026-08-26 09:00:00,LKO06,SKU004,3,3,0,0,22,66,0
ORD0048044,2026-08-26 09:00:00,LKO06,SKU005,4,4,0,0,35,140,0
ORD0048045,2026-08-26 09:00:00,LKO06,SKU006,5,5,0,0,45,225,0
ORD0048046,2026-08-26 09:00:00,LKO06,SKU008,2,2,0,0,14,28,0
