date,store_id,sku_id,opening_stock
2026-08-22,LKO03,SKU013,208
2026-08-22,LKO03,SKU014,254
2026-08-22,LKO03,SKU015,402
2026-08-22,LKO03,SKU016,684
2026-08-22,LKO03,SKU017,579
2026-08-22,LKO03,SKU018,509
2026-08-23,LKO03,SKU001,25
2026-08-23,LKO03,SKU002,42
2026-08-23,LKO03,SKU003,27
2026-08-23,LKO03,SKU004,40
2026-08-23,LKO03,SKU005,40
2026-08-23,LKO03,SKU006,22
2026-08-23,LKO03,SKU007,23
2026-08-23,LKO03,SKU008,32
2026-08-23,LKO03,SKU009,18
2026-08-23,LKO03,SKU010,17
2026-08-23,LKO03,SKU011,197
2026-08-23,LKO03,SKU012,25
2026-08-23,LKO03,SKU013,213
2026-08-23,LKO03,SKU014,265
2026-08-23,LKO03,SKU015,417
2026-08-23,LKO03,SKU016,710
2026-08-23,LKO03,SKU017,593
2026-08-23,LKO03,SKU018,528
2026-08-24,LKO03,SKU001,25
2026-08-24,LKO03,SKU002,44
2026-08-24,LKO03,SKU003,25
2026-08-24,LKO03,SKU004,29
2026-08-24,LKO03,SKU005,36
2026-08-24,LKO03,SKU006,17
2026-08-24,LKO03,SKU007,34
2026-08-24,LKO03,SKU008,33
2026-08-24,LKO03,SKU009,41
2026-08-24,LKO03,SKU010,15
2026-08-24,LKO03,SKU011,189
2026-08-24,LKO03,SKU012,34
2026-08-24,LKO03,SKU013,212
2026-08-24,LKO03,SKU014,262
2026-08-24,LKO03,SKU015,412
2026-08-24,LKO03,SKU016,744
2026-08-24,LKO03,SKU017,604
2026-08-24,LKO03,SKU018,541
2026-08-25,LKO03,SKU001,25
2026-08-25,LKO03,SKU002,23
2026-08-25,LKO03,SKU003,42
2026-08-25,LKO03,SKU004,30
2026-08-25,LKO03,SKU005,42
2026-08-25,LKO03,SKU006,39
2026-08-25,LKO03,SKU007,43
2026-08-25,LKO03,SKU008,36
2026-08-25,LKO03,SKU009,45
2026-08-25,LKO03,SKU010,23
2026-08-25,LKO03,SKU011,182
2026-08-25,LKO03,SKU012,40
2026-08-25,LKO03,SKU013,224
2026-08-25,LKO03,SKU014,282
2026-08-25,LKO03,SKU015,419
2026-08-25,LKO03,SKU016,766
2026-08-25,LKO03,SKU017,625
2026-08-25,LKO03,SKU018,566
2026-08-26,LKO03,SKU001,33
2026-08-26,LKO03,SKU002,35
2026-08-26,LKO03,SKU003,19
2026-08-26,LKO03,SKU004,44
2026-08-26,LKO03,SKU005,15
2026-08-26,LKO03,SKU006,24
2026-08-26,LKO03,SKU007,15
2026-08-26,LKO03,SKU008,25
2026-08-26,LKO03,SKU009,36
2026-08-26,LKO03,SKU010,17
2026-08-26,LKO03,SKU011,175
2026-08-26,LKO03,SKU012,39
2026-08-26,LKO03,SKU013,227
2026-08-26,LKO03,SKU014,298
2026-08-26,LKO03,SKU015,424
2026-08-26,LKO03,SKU016,785
2026-08-26,LKO03,SKU017,627
2026-08-26,LKO03,SKU018,589
2026-08-27,LKO03,SKU001,34
2026-08-27,LKO03,SKU002,28
2026-08-27,LKO03,SKU003,33
2026-08-27,LKO03,SKU004,34
2026-08-27,LKO03,SKU005,28
2026-08-27,LKO03,SKU006,20
2026-08-27,LKO03,SKU007,43
2026-08-27,LKO03,SKU008,30
2026-08-27,LKO03,SKU009,19
2026-08-27,LKO03,SKU010,22
2026-08-27,LKO03,SKU011,169
2026-08-27,LKO03,SKU012,18
2026-08-27,LKO03,SKU013,245
2026-08-27,LKO03,SKU014,320
2026-08-27,LKO03,SKU015,421
2026-08-27,LKO03,SKU016,793
2026-08-27,LKO03,SKU017,630
2026-08-27,LKO03,SKU018,608
2026-08-28,LKO03,SKU001,31
2026-08-28,LKO03,SKU002,34
2026-08-28,LKO03,SKU003,44
2026-08-28,LKO03,SKU004,19
2026-08-28,LKO03,SKU005,25
2026-08-28,LKO03,SKU006,34
2026-08-28,LKO03,SKU007,36
2026-08-28,LKO03,SKU008,32
2026-08-28,LKO03,SKU009,30
2026-08-28,LKO03,SKU010,20
2026-08-28,LKO03,SKU011,162
2026-08-28,LKO03,SKU012,44
2026-08-28,LKO03,SKU013,252
2026-08-28,LKO03,SKU014,338
2026-08-28,LKO03,SKU015,450
2026-08-28,LKO03,SKU016,824
2026-08-28,LKO03,SKU017,644
2026-08-28,LKO03,SKU018,626
2026-08-29,LKO03,SKU001,41
2026-08-29,LKO03,SKU002,31
2026-08-29,LKO03,SKU003,38
2026-08-29,LKO03,SKU004,32
2026-08-29,LKO03,SKU005,32
2026-08-29,LKO03,SKU006,15
2026-08-29,LKO03,SKU007,41
2026-08-29,LKO03,SKU008,33
2026-08-29,LKO03,SKU009,20
2026-08-29,LKO03,SKU010,34
2026-08-29,LKO03,SKU011,171
2026-08-29,LKO03,SKU012,32
2026-08-29,LKO03,SKU013,249
2026-08-29,LKO03,SKU014,334
2026-08-29,LKO03,SKU015,478
2026-08-29,LKO03,SKU016,860
2026-08-29,LKO03,SKU017,666
2026-08-29,LKO03,SKU018,652
2026-08-30,LKO03,SKU001,28
2026-08-30,LKO03,SKU002,18
2026-08-30,LKO03,SKU003,37
2026-08-30,LKO03,SKU004,19
2026-08-30,LKO03,SKU005,39
2026-08-30,LKO03,SKU006,23
2026-08-30,LKO03,SKU007,20
2026-08-30,LKO03,SKU008,37
2026-08-30,LKO03,SKU009,29
2026-08-30,LKO03,SKU010,24
2026-08-30,LKO03,SKU011,172
2026-08-30,LKO03,SKU012,23
2026-08-30,LKO03,SKU013,258
2026-08-30,LKO03,SKU014,342
2026-08-30,LKO03,SKU015,501
2026-08-30,LKO03,SKU016,878
2026-08-30,LKO03,SKU017,673
2026-08-30,LKO03,SKU018,663
2026-08-01,LKO04,SKU001,89
2026-08-01,LKO04,SKU002,122
2026-08-01,LKO04,SKU003,148
2026-08-01,LKO04,SKU004,135
2026-08-01,LKO04,SKU005,124
2026-08-01,LKO04,SKU006,151
2026-08-01,LKO04,SKU007,118
2026-08-01,LKO04,SKU008,114
2026-08-01,LKO04,SKU009,151
2026-08-01,LKO04,SKU010,99
2026-08-01,LKO04,SKU011,132
2026-08-01,LKO04,SKU012,107
2026-08-01,LKO04,SKU013,73
2026-08-01,LKO04,SKU014,97
2026-08-01,LKO04,SKU015,92
2026-08-01,LKO04,SKU016,100
2026-08-01,LKO04,SKU017,92
2026-08-01,LKO04,SKU018,109
2026-08-02,LKO04,SKU001,34
2026-08-02,LKO04,SKU002,63
2026-08-02,LKO04,SKU003,107
2026-08-02,LKO04,SKU004,21
2026-08-02,LKO04,SKU005,19
2026-08-02,LKO04,SKU006,44
2026-08-02,LKO04,SKU007,53
2026-08-02,LKO04,SKU008,25
2026-08-02,LKO04,SKU009,121
2026-08-02,LKO04,SKU010,53
2026-08-02,LKO04,SKU011,134
2026-08-02,LKO04,SKU012,36
2026-08-02,LKO04,SKU013,65
2026-08-02,LKO04,SKU014,87
2026-08-02,LKO04,SKU015,115
2026-08-02,LKO04,SKU016,111
2026-08-02,LKO04,SKU017,120
2026-08-02,LKO04,SKU018,123
2026-08-03,LKO04,SKU001,32
2026-08-03,LKO04,SKU002,17
2026-08-03,LKO04,SKU003,56
2026-08-03,LKO04,SKU004,37
2026-08-03,LKO04,SKU005,26
2026-08-03,LKO04,SKU006,35
2026-08-03,LKO04,SKU007,24
2026-08-03,LKO04,SKU008,16
2026-08-03,LKO04,SKU009,83
2026-08-03,LKO04,SKU010,43
2026-08-03,LKO04,SKU011,131
2026-08-03,LKO04,SKU012,42
2026-08-03,LKO04,SKU013,53
2026-08-03,LKO04,SKU014,98
2026-08-03,LKO04,SKU015,116
2026-08-03,LKO04,SKU016,140
2026-08-03,LKO04,SKU017,120
2026-08-03,LKO04,SKU018,145
2026-08-04,LKO04,SKU001,41
2026-08-04,LKO04,SKU002,18
2026-08-04,LKO04,SKU003,18
2026-08-04,LKO04,SKU004,15
2026-08-04,LKO04,SKU005,31
2026-08-04,LKO04,SKU006,40
2026-08-04,LKO04,SKU007,17
2026-08-04,LKO04,SKU008,28
2026-08-04,LKO04,SKU009,73
2026-08-04,LKO04,SKU010,22
2026-08-04,LKO04,SKU011,119
2026-08-04,LKO04,SKU012,43
2026-08-04,LKO04,SKU013,45
2026-08-04,LKO04,SKU014,104
2026-08-04,LKO04,SKU015,119
2026-08-04,LKO04,SKU016,163
2026-08-04,LKO04,SKU017,139
2026-08-04,LKO04,SKU018,168
2026-08-05,LKO04,SKU001,29
2026-08-05,LKO04,SKU002,38
2026-08-05,LKO04,SKU003,18
2026-08-05,LKO04,SKU004,16
2026-08-05,LKO04,SKU005,29
2026-08-05,LKO04,SKU006,16
2026-08-05,LKO04,SKU007,44
2026-08-05,LKO04,SKU008,30
2026-08-05,LKO04,SKU009,52
2026-08-05,LKO04,SKU010,30
2026-08-05,LKO04,SKU011,121
2026-08-05,LKO04,SKU012,20
2026-08-05,LKO04,SKU013,40
2026-08-05,LKO04,SKU014,112
2026-08-05,LKO04,SKU015,132
2026-08-05,LKO04,SKU016,194
2026-08-05,LKO04,SKU017,161
2026-08-05,LKO04,SKU018,192
2026-08-06,LKO04,SKU001,34
2026-08-06,LKO04,SKU002,36
2026-08-06,LKO04,SKU003,40
2026-08-06,LKO04,SKU004,25
2026-08-06,LKO04,SKU005,19
2026-08-06,LKO04,SKU006,23
2026-08-06,LKO04,SKU007,19
2026-08-06,LKO04,SKU008,41
2026-08-06,LKO04,SKU009,48
2026-08-06,LKO04,SKU010,39
2026-08-06,LKO04,SKU011,113
2026-08-06,LKO04,SKU012,41
2026-08-06,LKO04,SKU013,35
2026-08-06,LKO04,SKU014,104
2026-08-06,LKO04,SKU015,144
2026-08-06,LKO04,SKU016,212
2026-08-06,LKO04,SKU017,170
2026-08-06,LKO04,SKU018,200
2026-08-07,LKO04,SKU001,42
2026-08-07,LKO04,SKU002,22
2026-08-07,LKO04,SKU003,29
2026-08-07,LKO04,SKU004,20
2026-08-07,LKO04,SKU005,26
2026-08-07,LKO04,SKU006,22
2026-08-07,LKO04,SKU007,33
2026-08-07,LKO04,SKU008,18
2026-08-07,LKO04,SKU009,32
2026-08-07,LKO04,SKU010,20
2026-08-07,LKO04,SKU011,114
2026-08-07,LKO04,SKU012,35
2026-08-07,LKO04,SKU013,29
2026-08-07,LKO04,SKU014,129
2026-08-07,LKO04,SKU015,162
2026-08-07,LKO04,SKU016,231
2026-08-07,LKO04,SKU017,193
2026-08-07,LKO04,SKU018,229
2026-08-08,LKO04,SKU001,34
2026-08-08,LKO04,SKU002,21
2026-08-08,LKO04,SKU003,35
2026-08-08,LKO04,SKU004,34
2026-08-08,LKO04,SKU005,33
2026-08-08,LKO04,SKU006,24
2026-08-08,LKO04,SKU007,17
2026-08-08,LKO04,SKU008,19
2026-08-08,LKO04,SKU009,36
2026-08-08,LKO04,SKU010,20
2026-08-08,LKO04,SKU011,122
2026-08-08,LKO04,SKU012,36
2026-08-08,LKO04,SKU013,49
2026-08-08,LKO04,SKU014,133
2026-08-08,LKO04,SKU015,172
2026-08-08,LKO04,SKU016,257
2026-08-08,LKO04,SKU017,201
2026-08-08,LKO04,SKU018,240
2026-08-09,LKO04,SKU001,27
2026-08-09,LKO04,SKU002,26
2026-08-09,LKO04,SKU003,19
2026-08-09,LKO04,SKU004,27
2026-08-09,LKO04,SKU005,21
2026-08-09,LKO04,SKU006,20
2026-08-09,LKO04,SKU007,22
2026-08-09,LKO04,SKU008,24
2026-08-09,LKO04,SKU009,39
2026-08-09,LKO04,SKU010,24
2026-08-09,LKO04,SKU011,93
2026-08-09,LKO04,SKU012,26
2026-08-09,LKO04,SKU013,56
2026-08-09,LKO04,SKU014,131
2026-08-09,LKO04,SKU015,185
2026-08-09,LKO04,SKU016,287
2026-08-09,LKO04,SKU017,204
2026-08-09,LKO04,SKU018,277
2026-08-10,LKO04,SKU001,44
2026-08-10,LKO04,SKU002,23
2026-08-10,LKO04,SKU003,17
2026-08-10,LKO04,SKU004,43
2026-08-10,LKO04,SKU005,33
2026-08-10,LKO04,SKU006,28
2026-08-10,LKO04,SKU007,27
2026-08-10,LKO04,SKU008,29
2026-08-10,LKO04,SKU009,45
2026-08-10,LKO04,SKU010,33
2026-08-10,LKO04,SKU011,82
2026-08-10,LKO04,SKU012,25
2026-08-10,LKO04,SKU013,64
2026-08-10,LKO04,SKU014,132
2026-08-10,LKO04,SKU015,201
2026-08-10,LKO04,SKU016,306
2026-08-10,LKO04,SKU017,211
2026-08-10,LKO04,SKU018,301
2026-08-11,LKO04,SKU001,19
2026-08-11,LKO04,SKU002,34
2026-08-11,LKO04,SKU003,43
2026-08-11,LKO04,SKU004,33
2026-08-11,LKO04,SKU005,35
2026-08-11,LKO04,SKU006,41
2026-08-11,LKO04,SKU007,35
2026-08-11,LKO04,SKU008,40
2026-08-11,LKO04,SKU009,38
2026-08-11,LKO04,SKU010,29
2026-08-11,LKO04,SKU011,91
2026-08-11,LKO04,SKU012,43
2026-08-11,LKO04,SKU013,45
2026-08-11,LKO04,SKU014,125
2026-08-11,LKO04,SKU015,210
2026-08-11,LKO04,SKU016,345
2026-08-11,LKO04,SKU017,221
2026-08-11,LKO04,SKU018,327
2026-08-12,LKO04,SKU001,30
2026-08-12,LKO04,SKU002,17
2026-08-12,LKO04,SKU003,39
2026-08-12,LKO04,SKU004,26
2026-08-12,LKO04,SKU005,36
2026-08-12,LKO04,SKU006,37
2026-08-12,LKO04,SKU007,28
2026-08-12,LKO04,SKU008,43
2026-08-12,LKO04,SKU009,18
2026-08-12,LKO04,SKU010,33
2026-08-12,LKO04,SKU011,92
2026-08-12,LKO04,SKU012,41
2026-08-12,LKO04,SKU013,66
2026-08-12,LKO04,SKU014,118
2026-08-12,LKO04,SKU015,226
2026-08-12,LKO04,SKU016,369
2026-08-12,LKO04,SKU017,237
2026-08-12,LKO04,SKU018,348
2026-08-13,LKO04,SKU001,32
2026-08-13,LKO04,SKU002,20
2026-08-13,LKO04,SKU003,28
2026-08-13,LKO04,SKU004,36
2026-08-13,LKO04,SKU005,30
2026-08-13,LKO04,SKU006,15
2026-08-13,LKO04,SKU007,36
2026-08-13,LKO04,SKU008,23
2026-08-13,LKO04,SKU009,30
2026-08-13,LKO04,SKU010,43
2026-08-13,LKO04,SKU011,107
2026-08-13,LKO04,SKU012,36
2026-08-13,LKO04,SKU013,83
2026-08-13,LKO04,SKU014,123
2026-08-13,LKO04,SKU015,234
2026-08-13,LKO04,SKU016,379
2026-08-13,LKO04,SKU017,255
2026-08-13,LKO04,SKU018,377
2026-08-14,LKO04,SKU001,29
2026-08-14,LKO04,SKU002,17
2026-08-14,LKO04,SKU003,42
2026-08-14,LKO04,SKU004,26
2026-08-14,LKO04,SKU005,34
2026-08-14,LKO04,SKU006,43
2026-08-14,LKO04,SKU007,24
2026-08-14,LKO04,SKU008,38
2026-08-14,LKO04,SKU009,42
2026-08-14,LKO04,SKU010,26
2026-08-14,LKO04,SKU011,124
2026-08-14,LKO04,SKU012,30
2026-08-14,LKO04,SKU013,89
2026-08-14,LKO04,SKU014,121
2026-08-14,LKO04,SKU015,241
2026-08-14,LKO04,SKU016,402
2026-08-14,LKO04,SKU017,261
2026-08-14,LKO04,SKU018,392
2026-08-15,LKO04,SKU001,21
2026-08-15,LKO04,SKU002,24
2026-08-15,LKO04,SKU003,38
2026-08-15,LKO04,SKU004,36
2026-08-15,LKO04,SKU005,34
2026-08-15,LKO04,SKU006,19
2026-08-15,LKO04,SKU007,16
2026-08-15,LKO04,SKU008,22
2026-08-15,LKO04,SKU009,39
2026-08-15,LKO04,SKU010,34
2026-08-15,LKO04,SKU011,129
2026-08-15,LKO04,SKU012,25
2026-08-15,LKO04,SKU013,108
2026-08-15,LKO04,SKU014,139
2026-08-15,LKO04,SKU015,252
2026-08-15,LKO04,SKU016,430
2026-08-15,LKO04,SKU017,287
2026-08-15,LKO04,SKU018,413
2026-08-16,LKO04,SKU001,21
2026-08-16,LKO04,SKU002,21
2026-08-16,LKO04,SKU003,26
2026-08-16,LKO04,SKU004,29
2026-08-16,LKO04,SKU005,17
2026-08-16,LKO04,SKU006,15
2026-08-16,LKO04,SKU007,20
2026-08-16,LKO04,SKU008,40
2026-08-16,LKO04,SKU009,44
2026-08-16,LKO04,SKU010,43
2026-08-16,LKO04,SKU011,134
2026-08-16,LKO04,SKU012,17
2026-08-16,LKO04,SKU013,114
2026-08-16,LKO04,SKU014,138
2026-08-16,LKO04,SKU015,239
2026-08-16,LKO04,SKU016,443
2026-08-16,LKO04,SKU017,293
2026-08-16,LKO04,SKU018,439
2026-08-17,LKO04,SKU001,25
2026-08-17,LKO04,SKU002,36
2026-08-17,LKO04,SKU003,16
2026-08-17,LKO04,SKU004,37
2026-08-17,LKO04,SKU005,26
2026-08-17,LKO04,SKU006,28
2026-08-17,LKO04,SKU007,30
2026-08-17,LKO04,SKU008,21
2026-08-17,LKO04,SKU009,24
2026-08-17,LKO04,SKU010,30
2026-08-17,LKO04,SKU011,118
2026-08-17,LKO04,SKU012,23
2026-08-17,LKO04,SKU013,127
2026-08-17,LKO04,SKU014,157
2026-08-17,LKO04,SKU015,236
2026-08-17,LKO04,SKU016,476
2026-08-17,LKO04,SKU017,303
2026-08-17,LKO04,SKU018,467
2026-08-18,LKO04,SKU001,34
2026-08-18,LKO04,SKU002,18
2026-08-18,LKO04,SKU003,36
2026-08-18,LKO04,SKU004,29
2026-08-18,LKO04,SKU005,31
2026-08-18,LKO04,SKU006,36
2026-08-18,LKO04,SKU007,22
2026-08-18,LKO04,SKU008,16
2026-08-18,LKO04,SKU009,19
2026-08-18,LKO04,SKU010,24
2026-08-18,LKO04,SKU011,122
2026-08-18,LKO04,SKU012,28
2026-08-18,LKO04,SKU013,132
2026-08-18,LKO04,SKU014,173
2026-08-18,LKO04,SKU015,238
2026-08-18,LKO04,SKU016,490
2026-08-18,LKO04,SKU017,307
2026-08-18,LKO04,SKU018,479
2026-08-19,LKO04,SKU001,24
2026-08-19,LKO04,SKU002,27
2026-08-19,LKO04,SKU003,16
2026-08-19,LKO04,SKU004,22
2026-08-19,LKO04,SKU005,38
2026-08-19,LKO04,SKU006,31
2026-08-19,LKO04,SKU007,22
2026-08-19,LKO04,SKU008,35
2026-08-19,LKO04,SKU009,17
2026-08-19,LKO04,SKU010,41
2026-08-19,LKO04,SKU011,138
2026-08-19,LKO04,SKU012,41
2026-08-19,LKO04,SKU013,131
2026-08-19,LKO04,SKU014,182
2026-08-19,LKO04,SKU015,252
2026-08-19,LKO04,SKU016,513
2026-08-19,LKO04,SKU017,312
2026-08-19,LKO04,SKU018,515
2026-08-20,LKO04,SKU001,32
2026-08-20,LKO04,SKU002,40
2026-08-20,LKO04,SKU003,20
2026-08-20,LKO04,SKU004,33
2026-08-20,LKO04,SKU005,31
2026-08-20,LKO04,SKU006,33
2026-08-20,LKO04,SKU007,31
2026-08-20,LKO04,SKU008,44
2026-08-20,LKO04,SKU009,41
2026-08-20,LKO04,SKU010,31
2026-08-20,LKO04,SKU011,130
2026-08-20,LKO04,SKU012,41
2026-08-20,LKO04,SKU013,118
2026-08-20,LKO04,SKU014,195
2026-08-20,LKO04,SKU015,253
2026-08-20,LKO04,SKU016,540
2026-08-20,LKO04,SKU017,333
2026-08-20,LKO04,SKU018,543
2026-08-21,LKO04,SKU001,38
2026-08-21,LKO04,SKU002,17
2026-08-21,LKO04,SKU003,41
2026-08-21,LKO04,SKU004,25
2026-08-21,LKO04,SKU005,21
2026-08-21,LKO04,SKU006,38
2026-08-21,LKO04,SKU007,37
2026-08-21,LKO04,SKU008,17
2026-08-21,LKO04,SKU009,32
2026-08-21,LKO04,SKU010,33
2026-08-21,LKO04,SKU011,123
2026-08-21,LKO04,SKU012,31
2026-08-21,LKO04,SKU013,114
2026-08-21,LKO04,SKU014,193
2026-08-21,LKO04,SKU015,259
2026-08-21,LKO04,SKU016,551
2026-08-21,LKO04,SKU017,361
2026-08-21,LKO04,SKU018,558
2026-08-22,LKO04,SKU001,29
2026-08-22,LKO04,SKU002,35
2026-08-22,LKO04,SKU003,43
2026-08-22,LKO04,SKU004,24
2026-08-22,LKO04,SKU005,39
2026-08-22,LKO04,SKU006,35
2026-08-22,LKO04,SKU007,15
2026-08-22,LKO04,SKU008,28
2026-08-22,LKO04,SKU009,37
2026-08-22,LKO04,SKU010,28
2026-08-22,LKO04,SKU011,125
2026-08-22,LKO04,SKU012,28
2026-08-22,LKO04,SKU013,105
2026-08-22,LKO04,SKU014,192
2026-08-22,LKO04,SKU015,271
2026-08-22,LKO04,SKU016,578
2026-08-22,LKO04,SKU017,379
2026-08-22,LKO04,SKU018,569
2026-08-23,LKO04,SKU001,23
2026-08-23,LKO04,SKU002,43
2026-08-23,LKO04,SKU003,33
2026-08-23,LKO04,SKU004,15
2026-08-23,LKO04,SKU005,37
2026-08-23,LKO04,SKU006,17
2026-08-23,LKO04,SKU007,25
2026-08-23,LKO04,SKU008,25
2026-08-23,LKO04,SKU009,33
2026-08-23,LKO04,SKU010,34
2026-08-23,LKO04,SKU011,118
2026-08-23,LKO04,SKU012,33
2026-08-23,LKO04,SKU013,96
2026-08-23,LKO04,SKU014,219
2026-08-23,LKO04,SKU015,270
2026-08-23,LKO04,SKU016,612
2026-08-23,LKO04,SKU017,414
2026-08-23,LKO04,SKU018,600
2026-08-24,LKO04,SKU001,17
2026-08-24,LKO04,SKU002,15
2026-08-24,LKO04,SKU003,21
2026-08-24,LKO04,SKU004,36
2026-08-24,LKO04,SKU005,38
2026-08-24,LKO04,SKU006,27
2026-08-24,LKO04,SKU007,16
2026-08-24,LKO04,SKU008,44
2026-08-24,LKO04,SKU009,25
2026-08-24,LKO04,SKU010,23
2026-08-24,LKO04,SKU011,96
2026-08-24,LKO04,SKU012,36
2026-08-24,LKO04,SKU013,83
2026-08-24,LKO04,SKU014,226
2026-08-24,LKO04,SKU015,277
2026-08-24,LKO04,SKU016,634
2026-08-24,LKO04,SKU017,431
2026-08-24,LKO04,SKU018,632
2026-08-25,LKO04,SKU001,19
2026-08-25,LKO04,SKU002,32
2026-08-25,LKO04,SKU003,39
2026-08-25,LKO04,SKU004,18
2026-08-25,LKO04,SKU005,39
2026-08-25,LKO04,SKU006,26
2026-08-25,LKO04,SKU007,20
2026-08-25,LKO04,SKU008,33
2026-08-25,LKO04,SKU009,35
2026-08-25,LKO04,SKU010,15
2026-08-25,LKO04,SKU011,111
2026-08-25,LKO04,SKU012,28
2026-08-25,LKO04,SKU013,96
2026-08-25,LKO04,SKU014,250
2026-08-25,LKO04,SKU015,282
2026-08-25,LKO04,SKU016,648
2026-08-25,LKO04,SKU017,436
2026-08-25,LKO04,SKU018,650
2026-08-26,LKO04,SKU001,34
2026-08-26,LKO04,SKU002,16
2026-08-26,LKO04,SKU003,38
2026-08-26,LKO04,SKU004,43
2026-08-26,LKO04,SKU005,21
2026-08-26,LKO04,SKU006,26
2026-08-26,LKO04,SKU007,26
2026-08-26,LKO04,SKU008,40
2026-08-26,LKO04,SKU009,34
2026-08-26,LKO04,SKU010,41
2026-08-26,LKO04,SKU011,120
2026-08-26,LKO04,SKU012,37
2026-08-26,LKO04,SKU013,116
2026-08-26,LKO04,SKU014,259
2026-08-26,LKO04,SKU015,299
2026-08-26,LKO04,SKU016,680
2026-08-26,LKO04,SKU017,442
2026-08-26,LKO04,SKU018,680
2026-08-27,LKO04,SKU001,16
2026-08-27,LKO04,SKU002,37
2026-08-27,LKO04,SKU003,23
2026-08-27,LKO04,SKU004,27
2026-08-27,LKO04,SKU005,29
2026-08-27,LKO04,SKU006,40
2026-08-27,LKO04,SKU007,37
2026-08-27,LKO04,SKU008,32
2026-08-27,LKO04,SKU009,28
2026-08-27,LKO04,SKU010,19
2026-08-27,LKO04,SKU011,130
2026-08-27,LKO04,SKU012,35
2026-08-27,LKO04,SKU013,124
2026-08-27,LKO04,SKU014,278
2026-08-27,LKO04,SKU015,295
2026-08-27,LKO04,SKU016,709
2026-08-27,LKO04,SKU017,450
2026-08-27,LKO04,SKU018,708
2026-08-28,LKO04,SKU001,23
2026-08-28,LKO04,SKU002,42
2026-08-28,LKO04,SKU003,33
2026-08-28,LKO04,SKU004,21
2026-08-28,LKO04,SKU005,36
2026-08-28,LKO04,SKU006,21
2026-08-28,LKO04,SKU007,21
2026-08-28,LKO04,SKU008,26
2026-08-28,LKO04,SKU009,35
2026-08-28,LKO04,SKU010,16
2026-08-28,LKO04,SKU011,139
2026-08-28,LKO04,SKU012,21
2026-08-28,LKO04,SKU013,127
2026-08-28,LKO04,SKU014,302
2026-08-28,LKO04,SKU015,315
2026-08-28,LKO04,SKU016,744
2026-08-28,LKO04,SKU017,461
2026-08-28,LKO04,SKU018,743
2026-08-29,LKO04,SKU001,29
2026-08-29,LKO04,SKU002,21
2026-08-29,LKO04,SKU003,19
2026-08-29,LKO04,SKU004,25
2026-08-29,LKO04,SKU005,18
2026-08-29,LKO04,SKU006,35
2026-08-29,LKO04,SKU007,28
2026-08-29,LKO04,SKU008,17
2026-08-29,LKO04,SKU009,40
2026-08-29,LKO04,SKU010,26
2026-08-29,LKO04,SKU011,145
2026-08-29,LKO04,SKU012,34
2026-08-29,LKO04,SKU013,140
2026-08-29,LKO04,SKU014,321
2026-08-29,LKO04,SKU015,321
2026-08-29,LKO04,SKU016,783
2026-08-29,LKO04,SKU017,475
2026-08-29,LKO04,SKU018,758
2026-08-30,LKO04,SKU001,35
2026-08-30,LKO04,SKU002,25
2026-08-30,LKO04,SKU003,19
2026-08-30,LKO04,SKU004,26
2026-08-30,LKO04,SKU005,21
2026-08-30,LKO04,SKU006,37
2026-08-30,LKO04,SKU007,23
2026-08-30,LKO04,SKU008,43
2026-08-30,LKO04,SKU009,32
2026-08-30,LKO04,SKU010,15
2026-08-30,LKO04,SKU011,136
2026-08-30,LKO04,SKU012,36
2026-08-30,LKO04,SKU013,146
2026-08-30,LKO04,SKU014,314
2026-08-30,LKO04,SKU015,338
2026-08-30,LKO04,SKU016,818
2026-08-30,LKO04,SKU017,505
2026-08-30,LKO04,SKU018,785
2026-08-01,LKO05,SKU001,108
2026-08-01,LKO05,SKU002,112
2026-08-01,LKO05,SKU003,87
2026-08-01,LKO05,SKU004,123
2026-08-01,LKO05,SKU005,126
2026-08-01,LKO05,SKU006,148
2026-08-01,LKO05,SKU007,73
2026-08-01,LKO05,SKU008,76
2026-08-01,LKO05,SKU009,90
2026-08-01,LKO05,SKU010,65
2026-08-01,LKO05,SKU011,79
2026-08-01,LKO05,SKU012,96
2026-08-01,LKO05,SKU013,126
2026-08-01,LKO05,SKU014,132
2026-08-01,LKO05,SKU015,105
2026-08-01,LKO05,SKU016,86
2026-08-01,LKO05,SKU017,137
2026-08-01,LKO05,SKU018,118
2026-08-02,LKO05,SKU001,16
2026-08-02,LKO05,SKU002,98
2026-08-02,LKO05,SKU003,65
2026-08-02,LKO05,SKU004,21
2026-08-02,LKO05,SKU005,31
2026-08-02,LKO05,SKU006,57
2026-08-02,LKO05,SKU007,20
2026-08-02,LKO05,SKU008,39
2026-08-02,LKO05,SKU009,56
2026-08-02,LKO05,SKU010,25
2026-08-02,LKO05,SKU011,84
2026-08-02,LKO05,SKU012,30
2026-08-02,LKO05,SKU013,114
2026-08-02,LKO05,SKU014,135
2026-08-02,LKO05,SKU015,122
2026-08-02,LKO05,SKU016,103
2026-08-02,LKO05,SKU017,155
2026-08-02,LKO05,SKU018,136
2026-08-03,LKO05,SKU001,25
2026-08-03,LKO05,SKU002,58
2026-08-03,LKO05,SKU003,40
2026-08-03,LKO05,SKU004,38
2026-08-03,LKO05,SKU005,15
2026-08-03,LKO05,SKU006,18
2026-08-03,LKO05,SKU007,29
2026-08-03,LKO05,SKU008,17
2026-08-03,LKO05,SKU009,26
